날짜,시가,고가,저가,종가,거래량,거래대금,등락률
2016-07-01,12546,12935,12546,12886,25678,338290700,2.71
2016-07-04,12935,13275,12643,12886,50283,668289650,0.0
2016-07-05,12838,12984,12595,12935,32877,433529650,0.38
2016-07-06,12984,12984,12497,12692,28638,372914100,-1.88
2016-07-07,12595,12984,12595,12740,26820,352223850,0.38
2016-07-08,12984,12984,12400,12595,29150,378068400,-1.15
2016-07-11,12643,12789,12449,12740,41107,533301800,1.16
2016-07-12,12886,12886,12546,12692,12497,162427250,-0.38
2016-07-13,12643,12740,12497,12595,21008,272237500,-0.77
2016-07-14,12692,12740,12546,12692,7249,94353150,0.77
2016-07-15,12740,12789,12546,12692,11099,144608000,0.0
2016-07-18,12546,12740,12546,12595,13467,175011050,-0.77
2016-07-19,12546,12838,12546,12643,12663,164662100,0.39
2016-07-20,12692,12789,12546,12740,17093,222725950,0.77
2016-07-21,12886,12984,12595,12838,49960,657133950,0.76
2016-07-22,12838,13275,12838,13227,36303,489786200,3.03
2016-07-25,13275,13907,13178,13664,115310,1616732250,3.31
2016-07-26,13810,13810,13421,13567,24534,341265150,-0.71
2016-07-27,13616,13616,13227,13227,38054,523845150,-2.51
2016-07-28,13081,13373,13032,13178,23102,312496700,-0.37
2016-07-29,13081,13421,13081,13178,22448,304690400,0.0
2016-08-01,13178,13470,13129,13373,17165,235277250,1.48
2016-08-02,13421,13518,13129,13373,22467,308404050,0.0
2016-08-03,13518,13518,12984,13178,30487,410619800,-1.45
2016-08-04,13227,13227,12886,13032,30952,412852200,-1.11
2016-08-05,12984,13227,12838,12984,22792,303583850,-0.37
2016-08-08,13032,13178,12789,12886,16012,212492300,-0.75
2016-08-09,12886,13129,12838,12984,11592,154905350,0.75
2016-08-10,13178,13421,12984,13081,22225,301589350,0.75
2016-08-11,13129,13129,12692,12838,25022,331346600,-1.86
2016-08-12,12838,12984,12789,12838,22194,293544100,0.0
2016-08-16,12984,13275,12643,12935,49603,657353850,0.76
2016-08-17,12984,13081,12692,12984,27360,361960850,0.38
2016-08-18,12838,13032,12838,12886,19099,253743850,-0.75
2016-08-19,12838,13081,12740,12838,20545,272420300,-0.38
2016-08-22,12838,12886,12400,12497,35051,452784450,-2.65
2016-08-23,12692,12692,12254,12449,23651,301775300,-0.39
2016-08-24,12595,12595,12303,12303,12438,158211550,-1.17
2016-08-25,12400,12449,12351,12449,9591,122404000,1.19
2016-08-26,12351,12595,12303,12546,10241,131307100,0.78
2016-08-29,12692,12935,12254,12497,28155,362542150,-0.39
2016-08-30,12886,12886,12595,12595,14118,184794050,0.78
2016-08-31,12789,12789,12351,12497,12337,157678650,-0.77
2016-09-01,12595,12595,12351,12449,16048,205323700,-0.39
2016-09-02,12449,13664,12449,13616,114151,1557907300,9.38
2016-09-05,13470,13616,13324,13567,47258,655406250,-0.36
2016-09-06,13664,13713,13373,13373,52328,725233900,-1.43
2016-09-07,13324,13470,13129,13421,43187,591189900,0.36
2016-09-08,13227,14053,13032,13762,212401,2969894450,2.54
2016-09-09,13859,14296,13421,14296,229295,3301897150,3.89
2016-09-12,14102,16047,14053,15415,875587,13756028950,7.82
2016-09-13,15804,16242,14734,14880,311446,4876232500,-3.47
2016-09-19,15269,15707,15026,15366,354778,5605910000,3.27
2016-09-20,15172,15269,14637,14831,155477,2379937250,-3.48
2016-09-21,14880,15026,14394,14394,101288,1528138650,-2.95
2016-09-22,14588,14637,14102,14248,156579,2306384200,-1.01
2016-09-23,14345,14345,14102,14102,62039,904858200,-1.02
2016-09-26,14102,14296,13956,14151,66906,971248400,0.34
2016-09-27,14005,14151,13810,13907,73633,1057024100,-1.72
2016-09-28,14005,14199,13810,14005,60776,875192300,0.7
2016-09-29,13907,14151,13859,13956,50781,729514350,-0.35
2016-09-30,13956,14005,13324,13324,91571,1270210050,-4.53
2016-10-04,13324,13567,13227,13421,49631,683314350,0.73
2016-10-05,13324,13616,13324,13470,33217,462331200,0.36
2016-10-06,13421,13567,13324,13421,32833,453136750,-0.36
2016-10-07,13470,13470,13178,13227,28662,392783400,-1.45
2016-10-10,13178,13373,13129,13275,16473,224248800,0.37
2016-10-11,13324,13616,13227,13421,24224,334990700,1.1
2016-10-12,13421,13518,13178,13421,17720,243767150,0.0
2016-10-13,13421,14102,13373,13567,84004,1188593150,1.09
2016-10-14,13616,13616,13324,13518,19116,265205800,-0.36
2016-10-17,13616,13762,13275,13470,34282,474401550,-0.36
2016-10-18,13518,13518,12935,13129,36728,497704850,-2.53
2016-10-19,13178,13227,12838,12935,35475,474508400,-1.48
2016-10-20,12935,13129,12157,12595,69805,912597400,-2.63
2016-10-21,12449,12789,12449,12643,34059,440529500,0.39
2016-10-24,12643,13178,12643,12935,29047,387055400,2.31
2016-10-25,12935,12935,12303,12643,21740,281311950,-2.26
2016-10-26,12400,12497,11719,12108,96256,1192810750,-4.23
2016-10-27,12060,12351,11914,12205,35453,443916850,0.8
2016-10-28,12108,12303,11914,12011,30170,374739950,-1.59
2016-10-31,12157,12157,11184,11476,50510,602642300,-4.45
2016-11-01,11622,11816,11573,11768,17740,213496950,2.54
2016-11-02,11671,11768,10941,11087,74888,865839050,-5.79
2016-11-03,10698,11282,10698,11282,48140,546492500,1.75
2016-11-04,11136,11427,11087,11427,18854,218037500,1.29
2016-11-07,11379,11525,11184,11330,26002,303276850,-0.85
2016-11-08,11476,11622,11379,11476,14910,176247650,1.29
2016-11-09,11476,11671,10698,10990,64396,730245500,-4.24
2016-11-10,11622,12351,11233,11330,48391,571129400,3.1
2016-11-11,11330,11622,11184,11525,17397,205265000,1.72
2016-11-14,11476,11914,11379,11622,33563,402473850,0.84
2016-11-15,11573,11768,11427,11622,11383,134908400,0.0
2016-11-16,11719,11719,11476,11573,13175,156336950,-0.42
2016-11-17,11671,11719,11525,11622,10958,130797800,0.42
2016-11-18,11525,11768,11476,11476,12483,149153550,-1.26
2016-11-21,11476,11573,11330,11427,9027,106452450,-0.42
2016-11-22,11379,11622,11379,11476,8044,95123850,0.43
2016-11-23,11525,11573,11282,11282,12386,144734500,-1.69
2016-11-24,11427,11427,11087,11184,9932,114199400,-0.86
2016-11-25,11184,11184,10941,11038,15988,181519800,-1.3
2016-11-28,11136,11184,10649,10649,50694,564304900,-3.52
2016-11-29,10601,10941,10552,10747,16276,180052300,0.91
2016-11-30,10893,10941,10649,10795,16367,181687700,0.45
2016-12-01,10698,10844,10649,10747,13570,149689950,-0.45
2016-12-02,10844,10844,10649,10649,12481,137275450,-0.9
2016-12-05,10504,10747,10309,10406,39548,424706550,-2.28
2016-12-06,10406,10649,10406,10552,13387,144221400,1.4
2016-12-07,10504,10601,10406,10406,11588,125075900,-1.38
2016-12-08,10406,10649,10406,10552,16594,179649100,1.4
2016-12-09,10552,11184,10552,11038,38183,430022900,4.61
2016-12-12,11184,11865,11136,11768,56007,665355650,6.61
2016-12-13,11865,11914,11573,11671,21559,258744000,-0.83
2016-12-14,11768,11816,11573,11768,9284,111278150,0.83
2016-12-15,11671,12157,11622,12108,25568,314788450,2.89
2016-12-16,12157,12351,11671,12205,44371,552668300,0.8
2016-12-19,12400,12400,11914,12060,24903,312199350,-1.2
2016-12-20,12060,12157,11865,11962,14212,175411400,-0.81
2016-12-21,12011,12449,11962,12351,29014,363815800,3.25
2016-12-22,12351,12497,12205,12205,14907,189093550,-1.18
2016-12-23,12449,12449,11914,12351,16216,202648550,1.2
2016-12-26,12157,12740,12060,12400,26469,341315700,0.39
2016-12-27,12303,12692,12303,12400,23811,306029200,0.0
2016-12-28,12600,12700,12450,12550,16842,211670150,1.21
2016-12-29,12450,12600,12000,12100,20903,254124550,-3.59
2017-01-02,12100,12150,11900,12050,8211,98504850,-0.41
2017-01-03,12050,12250,11800,12050,27079,324882000,0.0
2017-01-04,11481,11718,11291,11671,13252,160158150,2.07
2017-01-05,11813,12145,11576,11956,25043,315651850,2.44
2017-01-06,12003,12003,11766,11908,7823,97954150,-0.4
2017-01-09,12050,12050,11671,11813,11523,143231450,-0.8
2017-01-10,11718,11908,11576,11671,10347,127603150,-1.2
2017-01-11,11718,11861,11197,11529,30795,370598400,-1.22
2017-01-12,11529,11529,11197,11339,17368,206717100,-1.65
2017-01-13,11339,11623,11197,11291,10704,128497900,-0.42
2017-01-16,11291,11481,11102,11149,11379,134620700,-1.26
2017-01-17,11007,11244,10959,11007,8692,101107950,-1.28
2017-01-18,11054,11054,10627,10959,19802,225302500,-0.43
2017-01-19,10959,11054,10817,10912,8924,102521600,-0.43
2017-01-20,10959,11007,10675,10817,9668,109704700,-0.87
2017-01-23,10722,10864,10675,10675,15005,169934300,-1.32
2017-01-24,10627,11007,10153,10485,23849,263862800,-1.78
2017-01-25,10532,10627,10153,10343,25173,272919250,-1.36
2017-01-26,10343,10532,10153,10532,11243,122266150,1.83
2017-01-31,10485,10580,10153,10248,18874,204634200,-2.7
2017-02-01,10248,10485,10200,10390,10963,118818050,1.39
2017-02-02,10200,10248,9963,10010,87799,930870850,-3.65
2017-02-03,10058,10295,10010,10153,23146,248486550,1.42
2017-02-06,10295,10390,10105,10390,12535,135383500,2.34
2017-02-07,10627,10627,10343,10437,26529,292125050,0.46
2017-02-08,10437,10485,10295,10295,10017,109586800,-1.36
2017-02-09,10343,10485,10105,10248,16830,181634250,-0.46
2017-02-10,10248,10390,10105,10248,15238,164193850,0.0
2017-02-13,10248,10485,10153,10295,32947,358389550,0.46
2017-02-14,10532,10817,10343,10485,51539,569823200,1.84
2017-02-15,10485,10722,10343,10627,21716,242680150,1.36
2017-02-16,10532,10675,10437,10580,12920,143551850,-0.45
2017-02-17,10627,10627,10390,10485,11718,129466900,-0.9
2017-02-20,10485,10532,10248,10295,10842,117869600,-1.81
2017-02-21,10295,10343,10105,10200,33002,354480450,-0.92
2017-02-22,10295,10295,10105,10153,17630,189095300,-0.47
2017-02-23,10200,10343,10153,10248,10567,113711350,0.93
2017-02-24,10343,10343,10058,10058,10306,110041450,-1.85
2017-02-27,10105,10153,9963,10058,12833,135446500,0.0
2017-02-28,10105,10105,9868,10010,22228,233155350,-0.47
2017-03-02,10105,10105,9678,9678,35234,363812250,-3.32
2017-03-03,9726,9773,9536,9678,15165,153971400,0.0
2017-03-06,9678,9773,9536,9773,9066,92465000,0.98
2017-03-07,9773,9868,9678,9868,8438,86947850,0.97
2017-03-08,9916,9916,9726,9868,7837,81125300,0.0
2017-03-09,9726,9916,9631,9821,8758,90034400,-0.48
2017-03-10,9916,9916,9583,9726,10991,112302200,-0.97
2017-03-13,9726,9821,9631,9773,11362,116388100,0.49
2017-03-14,9773,9821,9631,9773,10421,106670300,0.0
2017-03-15,9773,9773,9583,9678,11786,120072450,-0.97
2017-03-16,9773,9773,9489,9678,48367,487848300,0.0
2017-03-17,9631,10200,9631,10105,37637,395209350,4.41
2017-03-20,10295,10295,10010,10153,8928,95199800,0.47
2017-03-21,10058,10153,9963,10058,20393,216883950,-0.93
2017-03-22,10010,10058,9868,9963,9799,102678750,-0.94
2017-03-23,10010,10010,9678,9773,14309,147552050,-1.9
2017-03-24,9868,9868,9631,9678,10941,111819400,-0.97
2017-03-27,9536,9773,9479,9678,66698,675813840,0.0
2017-03-28,9678,9821,9536,9773,24758,252889300,0.98
2017-03-29,9773,10105,9726,10058,25300,265296950,2.91
2017-03-30,10058,10058,9868,10010,9251,96742600,-0.47
2017-03-31,10058,10058,9868,9963,20794,218043500,-0.47
2017-04-03,9963,10058,9821,10010,26669,279399950,0.48
2017-04-04,9963,10058,9773,9821,29808,310590450,-1.9
2017-04-05,9821,9916,9726,9868,12694,131199050,0.48
2017-04-06,9868,9868,9726,9821,12999,133583500,-0.48
2017-04-07,9821,9868,9678,9773,13914,143184700,-0.48
2017-04-10,9773,9773,9460,9583,73093,733833290,-1.94
2017-04-11,9631,9631,9489,9583,15858,159103750,0.0
2017-04-12,9489,9583,9489,9536,14863,149365700,-0.5
2017-04-13,9536,9583,9489,9536,13687,137335100,0.0
2017-04-14,9536,9536,9460,9479,14988,149815360,-0.6
2017-04-17,9489,9631,9403,9583,29868,300568690,1.1
2017-04-18,9631,9726,9536,9631,17206,174374100,0.5
2017-04-19,9678,9726,9583,9726,10083,102478200,0.99
2017-04-20,9773,9821,9678,9726,10340,106037850,0.0
2017-04-21,9773,9821,9678,9773,19247,197929750,0.49
2017-04-24,9773,9773,9489,9536,28220,284024000,-2.43
2017-04-25,9678,9678,9536,9583,10569,106909950,0.5
2017-04-26,9583,9678,9536,9678,11106,112666350,0.99
2017-04-27,9583,9726,9583,9678,7212,73297700,0.0
2017-04-28,9726,9726,9583,9583,9162,92987750,-0.98
2017-05-02,9631,9631,9489,9489,10805,108649700,-0.99
2017-05-04,9583,9631,9479,9489,37110,371692190,0.0
2017-05-08,9489,9583,9489,9583,40398,405978250,1.0
2017-05-10,9583,9773,9536,9536,33946,344713300,-0.5
2017-05-11,9536,9678,9489,9631,27345,275962550,1.0
2017-05-12,9678,9678,9536,9536,9783,98579750,-0.99
2017-05-15,9536,9631,9432,9451,51163,512577140,-0.9
2017-05-16,9479,9536,9261,9327,64919,639712750,-1.31
2017-05-17,9299,9470,9299,9451,24222,240134590,1.32
2017-05-18,9479,9479,9308,9441,18915,187825980,-0.1
2017-05-19,9479,9479,9365,9422,15581,154532690,-0.2
2017-05-22,9432,9441,9299,9384,37012,364532190,-0.4
2017-05-23,9583,9631,9479,9536,30112,303169310,1.62
2017-05-24,9489,9678,9489,9583,28620,289546850,0.5
2017-05-25,9536,9678,9489,9583,34165,344158750,0.0
2017-05-26,9583,9678,9536,9631,15690,159337000,0.5
2017-05-29,9773,9773,9631,9678,18428,187862150,0.49
2017-05-30,9631,9726,9583,9631,12565,127788350,-0.49
2017-05-31,9678,9678,9583,9583,13586,137618400,-0.49
2017-06-01,9583,9678,9489,9583,19977,201507350,0.0
2017-06-02,9583,9631,9489,9583,11986,120537850,0.0
2017-06-05,9583,9583,9489,9583,16232,163208800,0.0
2017-06-07,9583,9583,9479,9536,28437,284544950,-0.5
2017-06-08,9583,9583,9489,9583,20163,202493600,0.5
2017-06-09,9583,9583,9489,9583,16463,165409150,0.0
2017-06-12,9583,9583,9489,9536,9965,100221650,-0.5
2017-06-13,9536,9678,9489,9678,48226,486631950,1.49
2017-06-14,9726,9726,9583,9726,24285,247708800,0.49
2017-06-15,9821,10959,9821,10343,556172,6155310650,6.34
2017-06-16,10343,10580,10153,10390,115118,1254287200,0.46
2017-06-19,10295,10343,9963,10058,100420,1068439500,-3.2
2017-06-20,10153,10200,9773,9821,87590,912232450,-2.36
2017-06-21,9963,9963,9583,9726,57106,586472300,-0.97
2017-06-22,9726,9868,9536,9583,77848,789121800,-1.46
2017-06-23,9631,9726,9536,9631,21640,220138150,0.5
2017-06-26,9631,9773,9536,9631,33355,337659650,0.0
2017-06-27,9583,9678,9489,9583,38981,391676700,-0.49
2017-06-28,9631,9631,9489,9536,26041,261616750,-0.5
2017-06-29,9583,9726,9489,9678,25479,258951250,1.49
2017-06-30,9631,9726,9583,9678,8386,85244550,0.0
2017-07-03,9773,9821,9489,9583,53237,539010050,-0.98
2017-07-04,9583,9678,9432,9489,61604,617929330,-0.99
2017-07-05,9489,9583,9489,9583,27393,275371850,1.0
2017-07-06,9631,9631,9451,9470,24659,246577690,-1.19
2017-07-07,9489,9583,9441,9460,31249,312363110,-0.1
2017-07-10,9489,9631,9441,9583,15333,153740130,1.3
2017-07-11,9583,9583,9470,9489,11874,118850530,-0.99
2017-07-12,9470,9631,9470,9489,21672,218174230,0.0
2017-07-13,9583,9583,9470,9536,25918,260027410,0.5
2017-07-14,9536,9583,9441,9460,28488,284723300,-0.8
2017-07-17,9460,9678,9460,9583,27488,278206060,1.3
2017-07-18,9583,9631,9489,9583,16661,168317900,0.0
2017-07-19,9583,9631,9489,9536,23874,239547800,-0.5
2017-07-20,9536,9583,9489,9489,21692,217798650,-0.5
2017-07-21,9536,9868,9489,9678,59138,603081950,2.0
2017-07-24,9583,9583,9033,9204,178159,1755305280,-4.9
2017-07-25,9175,9280,9175,9270,38261,371457200,0.72
2017-07-26,9308,9308,9185,9232,24556,238956300,-0.41
2017-07-27,9242,9422,9204,9413,34046,334931060,1.95
2017-07-28,9413,9413,9299,9337,18820,185045980,-0.81
2017-07-31,9413,9413,9204,9337,11847,115590720,0.0
2017-08-01,9337,9403,9223,9394,10379,102236590,0.61
2017-08-02,9356,9470,9356,9460,10459,103761750,0.71
2017-08-03,9489,9489,9308,9356,15000,147934030,-1.1
2017-08-04,9365,9422,9337,9403,12043,118907900,0.51
2017-08-07,9403,9432,9261,9432,10700,105753880,0.3
2017-08-08,9432,9451,9308,9432,14110,139109930,0.0
2017-08-09,9432,9432,9327,9394,13339,131872460,-0.4
2017-08-10,9441,9441,9194,9299,29987,294304810,-1.01
2017-08-11,9299,9299,8995,9071,37608,359831400,-2.45
2017-08-14,9071,9166,8881,9005,30382,286221420,-0.73
2017-08-16,9071,9071,8824,8919,43853,410910050,-0.95
2017-08-17,8824,8995,8824,8976,11835,111145960,0.64
2017-08-18,8834,8986,8834,8986,14033,132167160,0.11
2017-08-21,9062,9071,8948,9071,10141,96514950,0.95
2017-08-22,9062,9100,8986,9014,8480,80538620,-0.63
2017-08-23,9081,9081,8929,8957,14231,134484880,-0.63
2017-08-24,8938,9052,8900,9052,6012,56928610,1.06
2017-08-25,8957,9137,8957,9100,4154,39683820,0.52
2017-08-28,9024,9166,9024,9166,14462,139052370,0.73
2017-08-29,9062,9185,9033,9185,7115,68253700,0.21
2017-08-30,9204,9403,9185,9394,20092,197106810,2.27
2017-08-31,9394,9489,9346,9470,18636,185617070,0.81
2017-09-01,9489,9536,9460,9470,22108,221228800,0.0
2017-09-04,9337,9413,9280,9375,20144,198616540,-1.0
2017-09-05,9365,9432,9232,9299,14093,138153590,-0.81
2017-09-06,9299,9299,9156,9175,15246,148429930,-1.33
2017-09-07,9204,9327,9166,9204,3775,36677150,0.31
2017-09-08,9204,9242,8919,8919,10167,97521500,-3.09
2017-09-11,8843,8967,8843,8929,14828,139170060,0.11
2017-09-12,8891,9052,8853,8872,13866,130376120,-0.64
2017-09-13,8919,8967,8824,8824,16904,157771560,-0.53
2017-09-14,8843,9062,8843,9033,12707,119946680,2.37
2017-09-15,9090,9128,9071,9119,8863,84904830,0.95
2017-09-18,9033,9147,8938,8938,12375,117706360,-1.98
2017-09-19,8853,9005,8853,9005,9455,89152620,0.74
2017-09-20,8967,9033,8948,8986,9174,87053990,-0.21
2017-09-21,8976,8976,8834,8938,12322,115796220,-0.53
2017-09-22,8853,8995,8824,8881,17233,161036970,-0.64
2017-09-25,8834,8862,8692,8692,20872,193267290,-2.14
2017-09-26,8151,8710,8122,8682,32806,288274940,-0.11
2017-09-27,8692,8805,8540,8777,9963,90813010,1.09
2017-09-28,8824,9014,8739,9005,9417,88616270,2.59
2017-09-29,9109,9109,8957,9062,9919,94396720,0.63
2017-10-10,8967,9204,8967,9128,11863,114029700,0.73
2017-10-11,9194,9194,9109,9156,10483,100969420,0.31
2017-10-12,9147,9185,9043,9090,2502,23986980,-0.73
2017-10-13,9137,9137,8919,9100,11286,107893280,0.1
2017-10-16,9128,9166,8729,9071,17970,170229050,-0.31
2017-10-17,9100,9137,9090,9109,9940,95396900,0.42
2017-10-18,9043,9166,9043,9119,10023,96349100,0.1
2017-10-19,9119,9280,9119,9270,12531,121745430,1.66
2017-10-20,9270,9308,9147,9185,4810,46673070,-0.92
2017-10-23,9185,9213,8777,9166,8207,78704400,-0.21
2017-10-24,9156,9204,9156,9166,5363,51908090,0.0
2017-10-25,9156,9232,9156,9213,5388,52287960,0.52
2017-10-26,9213,9299,9194,9232,7733,75155960,0.21
2017-10-27,9242,9318,9242,9289,3717,36350850,0.62
2017-10-30,9289,9299,9185,9280,3761,36650250,-0.1
2017-10-31,9299,9299,9109,9185,4448,42988440,-1.02
2017-11-01,9194,9194,8967,9005,10121,96805500,-1.96
2017-11-02,9147,9147,8900,9014,3354,31737830,0.11
2017-11-03,8967,9024,8938,9005,2578,24387140,-0.11
2017-11-06,9043,9043,8957,8976,2209,20913010,-0.32
2017-11-07,8919,9014,8881,8881,8732,82005780,-1.06
2017-11-08,8777,8910,8777,8796,8971,83417390,-0.96
2017-11-09,8872,8872,8796,8824,8386,77889060,0.32
2017-11-10,8929,8929,8758,8758,7159,66710040,-0.75
2017-11-13,8777,8938,8777,8891,8200,76783190,1.52
2017-11-14,8948,8976,8692,8976,10430,96931430,0.96
2017-11-15,8995,8995,8748,8929,13419,124887300,-0.53
2017-11-16,8995,8995,8815,8843,9971,93159140,-0.96
2017-11-17,8938,8938,8710,8720,9098,84193490,-1.39
2017-11-20,8767,8767,8616,8682,10791,98624180,-0.44
2017-11-21,8616,8767,8530,8568,21721,195766440,-1.31
2017-11-22,8540,8682,8454,8464,11448,102652990,-1.22
2017-11-23,8502,8502,8340,8445,8985,79529930,-0.22
2017-11-24,8464,8559,8340,8416,24942,220887600,-0.34
2017-11-27,8492,8492,8350,8350,17347,153098910,-0.79
2017-11-28,8369,8473,8236,8369,20480,179236440,0.23
2017-11-29,8350,8416,8293,8312,6140,53803030,-0.68
2017-11-30,8331,8445,8265,8350,11692,102583120,0.46
2017-12-01,8473,8473,8350,8445,5965,52806810,1.14
2017-12-04,8350,8473,8255,8445,7020,61721610,0.0
2017-12-05,8369,8473,8321,8464,5938,52600120,0.22
2017-12-06,8473,8483,8397,8407,5413,48211790,-0.67
2017-12-07,8426,8426,8302,8407,5921,51954870,0.0
2017-12-08,8426,8426,8265,8378,7311,64490130,-0.34
2017-12-11,8378,8378,8284,8293,5874,51408170,-1.02
2017-12-12,8426,8426,8208,8217,9535,82766960,-0.92
2017-12-13,8179,8293,8170,8189,3037,26263920,-0.35
2017-12-14,8189,8255,8122,8189,13347,114476850,0.0
2017-12-15,8179,8331,8132,8331,6818,59116810,1.74
2017-12-18,8331,8407,8255,8388,6146,53805590,0.68
2017-12-19,8359,8359,8179,8255,5791,50436280,-1.58
2017-12-20,8236,8246,8141,8236,3901,33677020,-0.23
2017-12-21,8198,8274,8141,8141,5541,47766200,-1.15
2017-12-22,8255,8255,8065,8141,12083,103119350,0.0
2017-12-26,8084,8236,8084,8151,4821,41384380,0.12
2017-12-27,8277,8277,7946,8102,9558,79372420,-0.6
2017-12-28,8112,8121,7965,8102,6458,53259940,0.0
2018-01-02,8102,8102,7946,7946,12204,99775760,-1.93
2018-01-03,8024,8024,7936,7965,7043,57614400,0.25
2018-01-04,7936,8014,7897,7917,12182,99039170,-0.61
2018-01-05,7897,7897,7848,7897,15050,121360640,-0.25
2018-01-08,7897,7897,7702,7712,24579,195867450,-2.35
2018-01-09,7829,7829,7663,7702,18456,146067800,-0.13
2018-01-10,7800,7839,7702,7829,6458,51493850,1.65
2018-01-11,7800,7887,7800,7800,6004,48132060,-0.37
2018-01-12,7800,7917,7790,7878,10157,81973650,1.0
2018-01-15,7868,7946,7809,7926,14851,120077610,0.62
2018-01-16,7946,7946,7770,7936,12689,101677830,0.12
2018-01-17,7936,7936,7809,7819,8075,64975670,-1.47
2018-01-18,7819,7868,7780,7800,7672,61443590,-0.25
2018-01-19,7770,7839,7741,7809,13143,104982650,0.13
2018-01-22,7848,7858,7780,7800,3681,29493570,-0.12
2018-01-23,7800,7858,7790,7848,7167,57424250,0.63
2018-01-24,7868,7897,7829,7897,5248,42356700,0.62
2018-01-25,7878,8277,7878,8180,23917,197377790,3.58
2018-01-26,8180,8258,8131,8209,6256,52589130,0.36
2018-01-29,8209,8482,8180,8424,18871,161967660,2.61
2018-01-30,8424,8472,8326,8443,8659,74707270,0.23
2018-01-31,8463,8541,8365,8453,11777,101935680,0.12
2018-02-01,8521,8521,8414,8433,4242,36850560,-0.23
2018-02-02,8424,8424,8219,8229,11142,94867290,-2.43
2018-02-05,8229,8316,8160,8238,3807,32036070,0.12
2018-02-06,8082,8238,7868,8004,26209,213814640,-2.84
2018-02-07,8063,8063,7995,8063,4282,35264780,0.73
2018-02-08,8053,8092,7946,8092,4016,33195480,0.36
2018-02-09,7897,8053,7653,7965,11800,94991710,-1.57
2018-02-12,7995,7995,7858,7975,3447,28067960,0.12
2018-02-13,7975,7975,7848,7956,6516,52906650,-0.24
2018-02-14,7917,7946,7839,7926,3253,26224020,-0.37
2018-02-19,7926,7926,7868,7878,3123,25238670,-0.62
2018-02-20,7800,7839,7780,7819,13204,105631290,-0.74
2018-02-21,7858,7887,7780,7839,6699,53724140,0.25
2018-02-22,7878,7887,7770,7839,10786,86429130,0.0
2018-02-23,7858,7868,7809,7868,1796,14459790,0.37
2018-02-26,7868,7936,7790,7897,6056,48956890,0.37
2018-02-27,7858,7907,7858,7858,3865,31250770,-0.49
2018-02-28,7897,7897,7790,7858,3325,26637450,0.0
2018-03-02,7761,7907,7751,7800,6355,50722140,-0.74
2018-03-05,7800,7819,7673,7731,4938,39031780,-0.88
2018-03-06,7731,7731,7644,7673,5184,40785120,-0.76
2018-03-07,7692,7780,7595,7634,7829,61228040,-0.51
2018-03-08,7653,7722,7595,7624,2495,19547290,-0.13
2018-03-09,7663,7751,7624,7683,3924,30896600,0.77
2018-03-12,7751,7751,7585,7644,9089,71152790,-0.51
2018-03-13,7741,7741,7644,7644,8796,69287510,0.0
2018-03-14,7897,7897,7683,7702,10603,84494480,0.77
2018-03-15,7780,7780,7585,7683,18515,145248090,-0.25
2018-03-16,7751,7751,7595,7683,13937,109020640,0.0
2018-03-19,7692,7702,7605,7683,10714,84300550,0.0
2018-03-20,7683,7790,7653,7712,9512,75158990,0.38
2018-03-21,7683,7770,7673,7712,9559,75604460,0.0
2018-03-22,7683,7770,7673,7741,5598,44444170,0.38
2018-03-23,7605,7741,7566,7624,8155,63704880,-1.51
2018-03-26,7566,7644,7556,7624,5995,46552510,0.0
2018-03-27,7653,7673,7585,7644,5715,44638690,0.26
2018-03-28,7692,7692,7595,7634,4696,36809510,-0.13
2018-03-29,7614,7683,7585,7653,2645,20670930,0.26
2018-03-30,7605,7663,7605,7644,4068,31809260,-0.13
2018-04-02,7702,7702,7605,7644,9638,75384370,0.0
2018-04-03,7644,7653,7575,7653,9978,77690530,0.13
2018-04-04,7653,7653,7556,7614,10938,85302200,-0.51
2018-04-05,7644,7644,7566,7624,5786,45015080,0.13
2018-04-06,7605,7605,7478,7507,11837,91557730,-1.53
2018-04-09,7468,7517,7400,7400,10053,76753120,-1.43
2018-04-10,7400,7439,7390,7400,2786,21174290,0.0
2018-04-11,7458,7488,7410,7449,1669,12733260,0.66
2018-04-12,7527,7527,7439,7517,4754,36410020,0.92
2018-04-13,7517,7536,7468,7527,5569,42832410,0.13
2018-04-16,7575,7575,7410,7497,4923,37832380,-0.39
2018-04-17,7497,7575,7488,7536,4723,36349690,0.52
2018-04-18,7536,7536,7439,7497,14807,113481410,-0.52
2018-04-19,7488,7585,7449,7575,13808,106364670,1.04
2018-04-20,7575,7644,7536,7595,7679,59755980,0.26
2018-04-23,7653,8004,7634,7995,59257,478578990,5.26
2018-04-24,7995,7995,7887,7936,13926,113341000,-0.73
2018-04-25,7995,7995,7800,7848,15325,123066270,-1.11
2018-04-26,7848,7848,7731,7848,11822,94723750,0.0
2018-04-27,7897,7897,7692,7878,6482,51650970,0.37
2018-04-30,7858,8638,7829,8063,87547,739160760,2.35
2018-05-02,8170,8316,8073,8268,36934,310967280,2.54
2018-05-03,8268,8326,8092,8238,17919,150744890,-0.35
2018-05-04,8053,8209,8014,8102,14174,117458850,-1.66
2018-05-08,8102,8131,7985,7985,7930,65551870,-1.44
2018-05-09,8141,8141,7761,7800,18955,152138740,-2.32
2018-05-10,7907,7926,7809,7897,13793,111147920,1.25
2018-05-11,7946,7965,7819,7965,5849,47313250,0.86
